Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2020-06-11,81.62950897216797,85.31365210238673,81.52744586006406,84.88837183058858,201662400
2020-06-12,82.3342514038086,84.52140692132026,81.22123552584637,83.77291696294331,200146000
2020-06-15,83.35247802734375,84.00619497470306,80.82266775236279,80.98549256096754,138808800
2020-06-16,85.5615234375,85.83370902956554,83.77291975886371,85.41085390565064,165428800
2020-06-17,85.44244384765625,86.36833908315948,85.32093520870518,86.30758476368395,114406400
2020-06-18,85.47644805908203,85.89443796728098,84.86647247366753,85.39868077004574,96820400
2020-06-19,84.98799896240234,86.65023617971444,83.87740827164068,86.18364717992426,264476000
2020-06-22,87.21160888671875,87.35498818998958,85.33551521428704,85.38168909015546,135445200
2020-06-23,89.0731201171875,90.49477263698164,88.03786416864946,88.4582867176972,212155600
2020-06-24,87.50079345703125,89.62233679250828,87.12654480257098,88.70129930670531,192623200
2020-06-25,88.66241455078125,88.70129820159251,86.89568177427711,87.65632697012038,137522400
2020-06-26,85.93820190429688,88.77907450051282,85.78995750703652,88.55792788577938,205256800
2020-06-29,87.91879272460938,88.01357302520984,85.3671112421525,85.84585558837018,130646000
2020-06-30,88.65269470214844,88.9394607092836,87.48621480460635,87.50565292250278,140223200
2020-07-01,88.48500061035156,89.2748066128043,88.43640161382518,88.73045038740587,110737200
2020-07-02,88.48500061035156,90.0305940593183,88.37078963118077,89.39389009933322,114041600
2020-07-06,90.85200500488281,91.32102654126581,89.88479363094679,89.91638706165726,118655600
2020-07-07,90.57009887695312,92.0111893796949,90.45831301928035,91.2311060890885,112424400
2020-07-08,92.67948913574219,92.71108256542591,91.46197031782751,91.54946038589766,117092000
2020-07-09,93.07804107666016,93.62725502908617,92.02820475666121,93.57379093641129,125642800
2020-07-10,93.24085998535156,93.29918917048931,92.0597996685609,92.67220049027107,90257200
2020-07-13,92.81072235107422,97.16316235330419,92.59686597637041,94.54829427109546,191649200
2020-07-14,94.34659576416016,94.53857406439258,91.25541584676947,92.19102638698895,170989200
2020-07-15,94.99545288085938,96.47542722006055,93.79494692925732,96.22511971933456,153198000
2020-07-16,93.82654571533203,94.6843964625213,93.22629270528407,93.8654293721476,110577600
2020-07-17,93.63695526123047,94.4340513680015,93.16306876218921,94.27852421892963,92186800
2020-07-20,95.61028289794922,95.74880452196625,93.37938613595313,93.72447392303613,90318000
2020-07-21,94.29070281982422,96.47785829760365,94.04039532290807,96.4025235355618,103433200
2020-07-22,94.55558013916016,95.23845801277096,93.90429569439861,93.99177834386008,89001600
2020-07-23,90.25174713134766,94.36602737751309,89.4400704095434,94.28826007791201,197004400
2020-07-24,90.0281753540039,90.37326313898976,86.65509447529368,88.44613797665554,185438800
2020-07-27,92.16187286376953,92.2542206187511,90.8690265429245,91.09259829217558,121214000
2020-07-28,90.64787292480469,91.90913313088771,90.64300783304508,91.73172785652534,103625600
2020-07-29,92.38544464111328,92.57014013630604,91.09502355323384,91.1314746598381,90329200
2020-07-30,93.5033187866211,93.60781442343111,91.14848105836067,91.5567482554076,158130000
2020-07-31,103.29206085205078,103.44273037041387,98.0088604443455,100.01132775994397,374336800
2020-08-03,105.89476776123047,108.51935112132352,104.87895742584206,105.1778638999422,308151200
2020-08-04,106.6019515991211,107.69552926335136,105.36012955059792,106.08432365144441,173071600
2020-08-05,106.98837280273438,107.30915743806851,105.85591122621224,106.32250773363462,121776800
2020-08-06,110.72109985351562,111.2168571833951,106.73076025201287,107.32129046502143,202428800
2020-08-07,108.20378112792969,110.69919956892333,107.40524752399855,110.2415021197791,198045600
2020-08-10,109.77650451660156,110.7965835084136,107.12040450426483,109.65233985206775,212403600
2020-08-11,106.51175689697266,109.53790628694743,106.25125778841227,109.03882559792697,187902400
2020-08-12,110.05158996582031,110.30965211624508,107.41009717699765,107.6048585408266,165598000
2020-08-13,111.99922943115234,113.00470146799744,110.94506334020708,111.43441109413642,210082000
2020-08-14,111.89942169189453,111.98949901322317,110.08567574687753,111.82395110215055,165565200
2020-08-17,111.60726928710938,113.04852867975069,110.97915755635789,113.02418165118854,119561600
2020-08-18,112.53728485107422,112.96333190026704,111.02299161332778,111.35896133229575,105633600
2020-08-19,112.67845153808594,114.09536364892405,112.5835078022336,112.94625394506596,145538000
2020-08-20,115.17877197265625,115.29319632845385,112.70282683961905,112.71987050380967,126907200
2020-08-21,121.11421203613281,121.59868597251888,116.1282420708619,116.14041187069935,338054800
2020-08-24,122.56277465820312,125.41364330957006,120.69303859679879,125.3284249869882,345937600
2020-08-25,121.55730438232422,121.90301439370454,119.83120611678233,121.43314715380612,211495600
2020-08-26,123.2103500366211,123.66804740538558,121.8080444692864,122.87681730695134,163022400
2020-08-27,121.7374496459961,124.14765680517117,120.59076927456684,123.81412407030223,155552400
2020-08-28,121.54027557373047,123.13246897997037,121.31629327483492,122.71372527916922,187630000
2020-08-31,125.66194915771484,127.57064628140903,122.70153764471402,124.24017775703048,225702700
2020-09-01,130.66737365722656,131.27115314665346,127.11293080171876,129.28454878420325,151948100
2020-09-02,127.96015167236328,134.3678995522413,123.67534259699028,133.98810972446663,200119000
2020-09-03,117.715576171875,125.46719678609372,117.34552656361724,123.58772784996529,257599600
2020-09-04,117.79348754882812,120.4617572800833,107.98710202760628,116.92678671535833,332607200
2020-09-08,109.86658477783203,115.87506402567054,109.73025030829417,110.96700083329368,231366600
2020-09-09,114.24876403808594,116.02111927354656,112.24269366983658,114.19033711230628,176940500
2020-09-10,110.5190200805664,117.345512119,109.5549387003112,117.20917767854652,182274400
2020-09-11,109.06803894042969,112.21348654678461,107.12039538792202,111.57076060821522,180860300
2020-09-14,112.34008026123047,112.89515837432545,109.84709890131904,111.71683492125261,140150100
2020-09-15,112.51535034179688,115.71922434822025,110.63587432677251,115.23231354049031,184642000
2020-09-16,109.19462585449219,112.96331855332305,109.10698546668381,112.21347910439461,154679000
2020-09-17,107.45148468017578,109.26279366804528,105.86415795625577,106.847719970666,178011000
2020-09-18,104.04310607910156,107.97734660906691,103.31273980959568,107.50991635719829,287104900
2020-09-21,107.19828033447266,107.30540130167184,100.40100249884456,101.80330793878365,195713800
2020-09-22,108.88302612304688,109.90554210739714,106.30240398766391,109.73025386521341,183055400
2020-09-23,104.31578826904297,109.17515670886098,103.97494471367466,108.69798613288378,150718700
2020-09-24,105.38697052001953,107.36382710009974,102.2512639048569,102.41681178710614,167743300
2020-09-25,109.34071350097656,109.49652855947329,104.85139428601482,105.59150095453244,149981400
2020-09-28,111.95055389404297,112.30113033847593,109.82762206038593,111.9992479561973,137672400
2020-09-29,111.10332489013672,112.29138866733861,110.5969408264079,111.55128945340192,99382200
2020-09-30,112.77830505371094,114.19035118127651,110.64564027362456,110.8111882035102,142675200
2020-10-01,113.73262786865234,114.6382822722583,112.79776000519932,114.5603747595532,116120400
2020-10-02,110.06132507324219,112.3498120079921,109.28227217240111,109.93473092714387,144712000
2020-10-05,113.45024108886719,113.59631584658959,110.57746971556678,110.92804616223222,106243800
2020-10-06,110.19767761230469,113.0801892267211,109.31149621483338,112.6711784272963,161498200
2020-10-07,112.06741333007812,112.52511075993657,111.14227817215749,111.61945619842345,96849000
2020-10-08,111.96028137207031,113.35284669197739,111.59022437328177,113.20677195191192,83477200
2020-10-09,113.90792846679688,113.93714192982654,111.91159095684212,112.26216737253827,100506900
2020-10-12,121.14341735839844,121.90299707303168,116.15744772819468,116.91702744282793,240226800
2020-10-13,117.9298095703125,122.10750566774655,116.5177710390298,121.99064438590798,262330500
2020-10-14,118.0174560546875,119.80928444459767,116.48855625885349,117.8324275512861,150712000
2020-10-15,117.5500259399414,118.02719653089068,115.05704456556252,115.61212268187877,112559200
2020-10-16,115.90426635742188,118.36804173088585,115.69976467276356,118.10510568656042,115393800
2020-10-19,112.94384002685547,117.26760316923634,112.63221739110126,116.81964609469402,120639300
2020-10-20,114.43379211425781,115.8653112278617,112.60300253020057,113.15808061203983,124423700
2020-10-21,113.81055450439453,115.60238301966777,113.40154370880339,113.61578568990575,89946000
2020-10-22,112.71986389160156,114.94991651803686,111.59022713214819,114.37535784081969,101988000
2020-10-23,112.02845764160156,113.49893059893087,111.28835101391871,113.34311554903111,82572600
2020-10-26,112.03820037841797,113.49893306950727,109.92500143875907,111.02542482103557,111850700
2020-10-27,113.54761505126953,114.20981414129767,111.54154461515651,112.46667230975785,92276800
2020-10-28,108.28895568847656,112.408224201535,108.19157501734169,112.03817467935494,143937800
2020-10-29,112.30111694335938,113.86897045793137,109.26279059723784,109.42834593101287,146129200
2020-10-30,106.0102310180664,109.05829026903429,104.90007487274673,108.15263578946613,190272600
2020-11-02,105.92257690429688,107.78257980979633,104.51053849295829,106.25368012654585,122866900
2020-11-03,107.54888916015625,108.57139766071819,105.88365466238004,106.78930929411845,107624400
2020-11-04,111.94080352783203,112.56404883306527,109.40886854661319,111.15201031363652,138235500
2020-11-05,115.91400146484375,116.48856015953854,113.81055035278919,114.86227219398131,126387100
2020-11-06,115.78231048583984,116.27981104293774,113.2850208285467,115.42137214222052,114457900
2020-11-09,113.47036743164062,119.00146077117734,113.20698522415755,117.54796519416685,154515300
2020-11-10,113.12893676757812,114.70924480626918,111.33400971509884,112.719227827361,138023400
2020-11-11,116.56270599365234,116.6992756479048,113.58743002030904,114.31905635772775,112295000
2020-11-12,116.28955078125,117.57721266130524,115.66523032076788,116.68951003006755,103162300
2020-11-13,116.33834075927734,116.7382926065819,114.98239392252158,116.51393137193214,81581900
2020-11-16,117.35286712646484,118.02595829386176,115.25553681069077,116.0066699066951,91183000
2020-11-17,116.46514892578125,117.71378992768877,116.04568289146974,116.6212327722634,74271000
2020-11-18,115.13848114013672,116.88463032919714,115.10921727569527,115.70427399429921,76322100
2020-11-19,115.7335433959961,116.14325240275551,113.94837315477305,114.70926343660877,74113000
2020-11-20,114.46537017822266,115.86033795899172,114.41659955689461,115.73352541255366,73604300
2020-11-23,111.06086730957031,114.73851289474325,110.96331862784551,114.30928976416926,127959300
2020-11-24,112.34852600097656,113.01186743695231,109.83172989602558,111.11939925040834,113874200
2020-11-25,113.1874771118164,113.8898396262195,112.34854493544476,112.7192403972066,76499200
2020-11-27,113.73374938964844,114.61170248347958,113.37281849287028,113.71424262866907,46691300
2020-11-30,116.13349151611328,118.00645317380616,113.9483621396502,114.10444599903529,169410200
2020-12-01,119.71356964111328,120.44519591505181,117.0699609310472,118.04546262963191,127728200
2020-12-02,120.06475830078125,120.34765470402952,117.92840706667509,119.03072137520432,89004200
2020-12-03,119.9281997680664,120.74761774931302,119.21608014318339,120.49398518452733,78967600
2020-12-04,119.25509643554688,119.85015313585949,118.54297683857845,119.59652058101604,78260400
2020-12-07,120.71835327148438,121.51826448637165,119.25510050455729,119.31362823363807,86712000
2020-12-08,121.33291625976562,121.9182233181416,120.07451799223874,121.32316659995087,82225500
2020-12-09,118.7966079711914,122.86444868955574,118.03571775825858,121.47923792024274,115089200
2020-12-10,120.22084045410156,120.83541135490303,117.20654344679436,117.54796759030177,81312200
2020-12-11,119.41118621826172,119.75261038065898,117.5967521638208,119.43069298076075,86939800
2020-12-14,118.7966079711914,120.32814549895028,118.56248962317086,119.596519149209,79184500
2020-12-15,124.7471694946289,124.76668369873353,121.08903768627563,121.29389217444482,157243700
2020-12-16,124.67889404296875,125.22517271917499,123.45951668180213,124.28869924138645,98208600
2020-12-17,125.54706573486328,126.40551199352088,124.90323104087008,125.74216309774691,94359800
2020-12-18,123.55705261230469,125.93727921352317,123.0302807853553,125.80070956681269,192541500
2020-12-21,125.08859252929688,125.16663446004497,120.42569508317622,121.95723262228893,121251600
2020-12-22,128.649169921875,131.11718805054522,126.47379039741485,128.38578029311114,168904800
2020-12-23,127.75173950195312,129.18571364711548,127.57614141408989,128.92233884278792,88223700
2020-12-24,128.7369842529297,130.19048741225336,127.88830238079585,128.1029139851249,54930100
2020-12-28,133.3413543701172,133.97542463818004,130.23925065126556,130.70750227088905,124486200
2020-12-29,131.56593322753906,135.38989879452387,131.04891842415702,134.66803693280866,121047300
2020-12-30,130.44407653808594,132.65846936156456,130.13190887795975,132.25851012889285,96452100
2020-12-31,129.43934631347656,131.4391281363561,128.4931083029186,130.79529332577445,99116600
2021-01-04,126.23970794677734,130.33681306322433,123.65462635170266,130.24902146218815,143301900
2021-01-05,127.80047607421875,128.51260305310566,125.28367982884573,125.73241717328166,97664900
2021-01-06,123.49852752685547,127.83951504225611,123.28391593808439,124.59109223219541,155088000
2021-01-07,127.71267700195312,128.40528973786473,124.72764426980214,125.21539510538169,109578200
2021-01-08,128.8150177001953,129.38081053932285,127.03959725138373,129.18569826826229,105158200
2021-01-11,125.8202133178711,126.98106279830377,125.35197663907473,126.0250752376433,100384500
2021-01-12,125.64464569091797,126.512841772657,123.75216965353734,125.35199214859502,91951100
2021-01-13,127.68341064453125,128.2296891880967,125.34221263354388,125.60558736242255,88636800
2021-01-14,125.75196075439453,127.79075627059156,125.60562652996778,127.59565885633445,90221800
2021-01-15,124.02530670166016,127.02985423644121,123.88873703575999,125.6251291671953,111598500
2021-01-19,124.69840240478516,125.5568487900098,123.83020635972,124.64962433562887,90757300
2021-01-20,128.79550170898438,129.24423908723023,125.40075960629947,125.50806539990329,104319500
2021-01-21,133.5169219970703,136.24832991984417,130.31727739424184,130.52213931456455,120150900
2021-01-22,135.66302490234375,136.42391501700993,131.71224014697756,132.94136689721347,114459400
2021-01-25,139.4187469482422,141.53558454599184,133.1950392958399,139.56508118226773,157611700
2021-01-26,139.65286254882812,140.7649341749513,137.90670572506042,140.08208578785434,98390600
2021-01-27,138.5797882080078,140.7649176755725,136.97021613529958,139.91622095789253,140843800
2021-01-28,133.7315673828125,138.51153617725132,133.35112219316147,136.1020450144684,142621100
2021-01-29,128.72723388671875,133.39013165524483,127.0201056066314,132.50242137720485,177523800
2021-02-01,130.8538055419922,132.06343308345475,127.72243834178269,130.47336045084296,106239800
2021-02-02,131.6829833984375,132.97063793703109,131.31228797923288,132.40484514955168,83305400
2021-02-03,130.65870666503906,132.4438766522119,130.33678930161688,132.434112108336,89880900
2021-02-04,134.02418518066406,134.0339348395979,131.29277729666717,132.96089184283247,84183100
2021-02-05,133.60891723632812,134.2537138011747,132.72966003496452,134.18533441792803,75693800
2021-02-08,133.75552368164062,133.80437463624327,131.81136898331476,132.89579458373277,71297200
2021-02-09,132.87625122070312,134.70317555376081,132.71994903608007,133.4721970895325,76774200
2021-02-10,132.2705535888672,133.83369484015344,131.3033582625716,133.3354359263558,73046600
2021-02-11,132.0165557861328,133.2475195180307,130.68789013114852,132.76880394646017,64280000
2021-02-12,132.25099182128906,132.40730890611044,130.60970715231767,131.2545039467926,60145100
2021-02-16,130.12123107910156,132.87624896678753,129.73043835612683,132.3682407877475,80576300
2021-02-17,127.82540893554688,129.17361814844696,126.48697886067932,128.22596600709292,97918500
2021-02-18,126.72139739990234,127.0047090378117,124.47438802779018,126.22313861613583,96856700
2021-02-19,126.87772369384766,127.69838099168602,125.83238479543854,127.23920884062578,87668800
2021-02-22,123.09689331054688,126.73118373419764,122.70610803153758,125.06057648009266,103916400
2021-02-23,122.96012115478516,123.79053522480318,115.6622326225289,120.9085077307379,158273000
2021-02-24,122.46186065673828,122.6670212385794,119.41375206526031,122.06131117417482,111039900
2021-02-25,118.20232391357422,123.54629339463172,117.76269513453965,121.8073067346508,148199500
2021-02-26,118.46612548828125,121.97340694279767,118.40750284268555,119.76547611682196,164560400
2021-03-01,124.84564971923828,124.98242344672663,119.96085244148553,120.89873262438095,116307900
2021-03-02,122.2371826171875,125.75423553632803,122.12971646948624,125.4513804584117,102260900
2021-03-03,119.2476806640625,122.81358452353464,119.03274836980684,121.93431943503865,112966300
2021-03-04,117.36215209960938,120.7522030474246,115.88694849490929,118.944829308409,178155000
2021-03-05,118.6224365234375,119.13045970522083,114.86114343746408,118.19257935455599,153766600
2021-03-08,113.67900848388672,118.21209998624401,113.53246306756205,118.1437131191071,154376600
2021-03-09,118.30001831054688,119.24767018634864,116.05301600805683,116.28748419318423,129525800
2021-03-10,117.21560668945312,119.35514297345402,116.69781188193637,118.88620657707422,111943300
2021-03-11,119.14998626708984,120.37118570913563,118.46611756098815,119.71662459706546,103026500
2021-03-12,118.24140930175781,118.37818303802467,116.41449977293215,117.62592748855697,88105100
2021-03-15,121.13319396972656,121.14296565074109,117.64544920841006,118.61264438141345,92403800
2021-03-16,122.67681121826172,124.28879597729674,121.84639708591334,122.80381327731409,115227900
2021-03-17,121.88546752929688,122.96012147290102,119.5212199090365,121.19182718884684,111932600
2021-03-18,117.75293731689453,120.34188170191756,117.54777669894918,120.04879084564699,121229700
2021-03-19,117.225341796875,118.6321655437496,116.92248680554808,117.13741903949924,185549500
2021-03-22,120.54705047607422,121.01599438711385,117.48916945845421,117.55755633572973,111912300
2021-03-23,119.71662139892578,121.37744961429632,119.3258360971887,120.48842032011387,95467100
2021-03-24,117.32305908203125,120.06832025902025,117.30352317223472,119.99016171261569,88530500
2021-03-25,117.8115463256836,118.85690017985242,116.25818424833348,116.7857432897759,98844700
2021-03-26,118.41724395751953,118.681027160581,116.18000611307438,117.57705830576778,94071200
2021-03-29,118.5931167602539,119.7557009862055,117.94832734627744,118.8471283250857,80819200
2021-03-30,117.137451171875,117.6259309453577,116.12141234859779,117.34261178230456,85671900
2021-03-31,119.33561706542969,120.67404695199468,118.35865746187088,118.84713726365028,118323800
2021-04-01,120.16602325439453,121.31883580815018,119.66777180267046,120.8108201276386,75089100
2021-04-05,122.99919891357422,123.25321046309428,120.2344018212396,121.0159723796355,88651200
2021-04-06,123.30205535888672,124.20085629367989,122.75496043398816,123.585374503169,80171300
2021-04-07,124.95311737060547,124.97265328036532,122.25670715358332,122.93081157124116,83466700
2021-04-08,127.35645294189453,127.38576053706136,125.55885087130035,125.9789363401719,88844600
2021-04-09,129.93560791015625,129.97467972929905,126.48694221609573,126.80934062609239,106686700
2021-04-12,128.21617126464844,129.78907666965299,127.62022536816302,129.4666782429754,91420000
2021-04-13,131.33265686035156,131.5573682758643,128.89025813953373,129.38851701920058,91266500
2021-04-14,128.9879913330078,131.88956290959672,128.62652100497414,131.83094771123694,87222800
